67.7472;73.5549
-96.6439;25.6896
19.3801;98.1041
-43.2223;-90.1767
91.6987;-39.8918
-99.2568;-12.1694
97.65;21.5519
-98.2638;-18.5531
99.883;4.83503
91.3096;40.7744
-38.6901;-92.2121
90.5991;-42.3296
-98.572;-16.8392
-56.7688;-82.3244
-30.1894;-95.3342
7.65675;-99.7064
95.5859;29.3827
-47.2002;88.1598
4.02674;-99.9189
-66.2907;74.8702
99.3996;-10.942
2.10838;-99.9778
89.7513;44.0988
74.8893;-66.2691
-92.124;38.8994
-99.0228;13.9459
-15.5856;98.778
50.0867;86.5524
80.0274;-59.9635
92.8465;37.1419
-99.9596;-2.84144
-42.0274;90.7397
-99.9284;3.78366
84.1852;53.9709
89.4547;44.6973
-74.6536;66.5345
85.6936;-51.5423
-97.5151;22.154
95.0893;30.9519
12.6608;-99.1953
70.5482;70.8728
-37.7131;-92.616
-68.6636;-72.7002
-15.3877;-98.809
76.4764;-64.4311
-34.654;93.8035
-99.6524;-8.33045
56.7174;-82.3598
54.3817;-83.9204
-86.2002;50.6906
-97.9751;20.0219
43.5263;90.0303
-90.0351;-43.5164
97.8511;20.6193
-99.9954;0.954955
-1.07274;-99.9942
77.3459;-63.3847
54.6603;-83.7392
23.1908;97.2738
68.2588;73.0804
-15.3878;98.809
-85.8473;51.2859
-24.9788;-96.8301
6.33498;99.7991
-41.1741;91.1301
-57.7272;-81.6552
-41.8111;-90.8396
-76.1325;64.8371
60.0254;79.9809
56.5071;-82.5042
96.1007;-27.6523
59.7141;80.2136
-84.015;54.2353
-91.8007;-39.6564
-99.7397;7.21026
97.0271;-24.2019
31.0468;95.0584
-68.7887;-72.5817
-58.1394;-81.3622
32.7321;-94.4913
-98.9056;14.7543
28.9531;95.7169
81.5153;-57.9246
62.7588;77.8545
-84.538;53.4165
75.2799;-65.8251
52.4113;85.1649
-66.2908;74.8701
66.0796;75.0565
-96.0831;27.7137
-95.5423;29.524
90.9256;-41.6237
21.662;97.6256
84.0679;-54.1534
64.1577;-76.7058
-99.93;-3.74131
41.1866;-91.1244
-97.1995;23.5003
-67.1902;-74.064
45.2296;-89.1868
-29.5802;-95.5249
95.9262;-28.252
-24.4526;96.9643
-99.589;-9.05714
-85.7619;51.4286
71.4029;-70.0116
-12.6906;-99.1915
-21.4203;-97.6789
-26.9714;-96.2941
99.2813;11.9674
-98.7701;-15.6356
91.727;39.8266
-99.7588;6.94163
-41.4095;-91.0234
86.5922;-50.0178
77.0588;-63.7334
64.1313;76.7279
99.7767;-6.67876
-94.304;33.2681
-99.5761;-9.19779
-92.914;36.9727
34.8473;-93.7319
23.9435;97.0912
56.9314;82.212
-74.4473;-66.7652
99.9985;0.552289
-14.1928;-98.9877
-86.9327;49.4237
-42.2582;-90.6325
51.67;-85.6166
47.4624;-88.0189
87.0995;49.1292
-68.6506;-72.7124
22.7045;97.3884
-76.5779;64.3104
94.6177;-32.365
-12.0437;99.2721
-21.2222;97.7221
21.1179;-97.7447
-20.067;97.9659
99.7473;7.10421
99.4458;-10.5138
42.4221;-90.5558
-80.2106;59.7181
44.3432;89.6308
54.7808;83.6604
-4.50268;99.8986
80.2927;59.6077
-66.2643;-74.8936
27.7602;-96.0696
1.84741;-99.9829
-66.868;-74.3551
-81.5552;-57.8683
-41.8819;90.807
73.9898;67.2719
-98.656;-16.3401
-85.1031;-52.5115
-29.11;-95.6693
52.6843;84.9962
63.8516;-76.9609
-93.6911;-34.9568
-40.2949;91.5223
-98.3956;-17.8414
-85.0601;-52.5811
-90.7082;42.0953
-68.5583;72.7995
-94.4787;32.7684
-76.1756;64.7864
88.1512;47.2162
-2.46419;99.9696
-44.7052;-89.4508
-13.4003;-99.0981
94.0354;-34.0199
93.0153;-36.7171
-96.9258;24.6047
-52.8616;-84.8861
-78.7685;-61.6078
58.5781;81.0469
-55.5923;83.1234
-98.9749;-14.2815
99.5591;9.37991
-62.2892;-78.2308
86.9712;-49.356
98.2389;-18.6846
55.6747;-83.0682
-96.16;27.4453
99.0389;13.8311
-26.7205;-96.364
-92.1794;38.7679
1.07446;-99.9942
-33.472;-94.2318
2.4268;-99.9705
99.9643;2.6725
87.6558;48.1296
82.1034;-57.0879
-2.0864;-99.9782
99.9206;3.98355
-99.3268;-11.5843
-96.1989;-27.3089
21.3076;97.7036
-69.8789;-71.5328
-25.2827;-96.7512
-18.9164;98.1945
-69.3244;72.0703
-36.9111;92.9385
79.4764;60.6918
16.1895;-98.6808
94.0286;34.0386
53.4373;84.5249
-29.1169;95.6672
-99.0291;13.9008
-99.2124;-12.5261
58.6201;81.0166
50.1897;-86.4928
-88.2953;-46.9462
-48.821;87.2726
99.6606;-8.23233
99.9946;1.04137
98.3038;18.3402
-99.7887;6.49745
-6.93187;-99.7595
-97.415;-22.5904
71.8096;69.5944
37.8175;92.5734
-75.3733;-65.718
70.295;71.1239
95.8573;-28.4848
52.5718;-85.0659
-5.66076;99.8397
-88.9104;45.7705
80.1245;-59.8337
6.6661;-99.7776
-95.4586;29.7934
-50.6316;-86.2348
25.1353;96.7896
-95.6758;-29.0885
44.8528;89.3769
-90.9867;41.49
-38.318;-92.3674
51.5552;-85.6858
98.601;-16.6689
87.5236;48.3697
12.1825;-99.2552
-0.0975603;100
11.9809;-99.2797
-0.470222;-99.9989
-41.6286;-90.9234
97.4006;22.6521
17.7081;98.4196
-57.4378;-81.859
-69.1231;72.2633
10.229;99.4755
50.4016;86.3694
53.7112;84.3511
-52.5209;-85.0973
94.9407;-31.4049
-72.4455;-68.9322
99.3651;11.251
-17.5817;-98.4423
94.3628;33.1008
-99.2751;-12.0188
91.6863;39.9201
98.9739;-14.289
-47.6548;87.9148
-4.22484;-99.9107
47.4141;88.0449
92.914;-36.9728
-3.11437;99.9515
71.2203;70.1974
53.5386;84.4608
78.9443;61.3824
-67.7934;73.5123
-46.6416;88.4565
-88.5886;-46.3904
5.17865;-99.8658
-31.0265;-95.065
91.8356;-39.5754
-64.7456;76.2102
-96.042;27.8554
6.00282;99.8197
-88.1042;47.3038
-24.7268;96.8947
20.9635;97.778
-98.5175;-17.1552
65.4891;-75.5723
-23.9157;-97.0981
-74.0989;67.1517
-96.8211;25.0133
28.1118;-95.9673
99.9794;2.02856
-51.0723;-85.9745
38.66;92.2248
66.5828;74.6105
94.3084;-33.2555
-78.6283;-61.7866
-57.4962;81.818
-99.8159;-6.06472
50.5459;-86.285
-47.8636;87.8014
-67.6429;-73.6508
96.6325;25.7324
10.7017;-99.4257
-99.2654;-12.0989
18.4199;98.2889
84.7702;53.0472
-27.0163;-96.2815
-7.39391;99.7263
-72.1903;69.1994
10.9062;99.4035
-98.1692;19.0476
98.9791;-14.2529
97.6943;21.35
98.0306;19.7486
-83.8939;-54.4225
-47.9433;87.7578
-97.3777;-22.7504
-82.2037;56.9435
97.8464;-20.6418
67.3079;-73.9571
59.5937;80.3031
-63.9729;-76.8601
90.9884;-41.4863
39.9492;-91.6737
-89.7179;-44.1668
94.1412;-33.7258
55.9931;82.8539
-55.4856;83.1946
82.1609;57.0051
99.0108;14.031
62.2179;-78.2875
-45.6649;-88.9647
-31.8203;-94.8023
35.6507;93.4293
-56.6605;82.3989
63.3978;77.3351
17.7148;98.4184
-85.7476;-51.4525
98.6337;16.4743
7.74812;-99.6994
88.4282;46.6954
89.2437;-45.1172
-90.6017;42.3242
48.8654;-87.2478
-80.2926;-59.6078
-99.2628;-12.1197
52.8275;84.9073
-89.2824;-45.0405
-98.0567;-19.6183
-49.7917;-86.7225
-95.348;-30.1456
-49.2916;-87.0077
-90.0549;-43.4756
-93.2782;36.044
-99.9898;-1.42921
98.0284;19.7595
-99.0406;-13.8185
97.5835;21.8508
78.1684;62.3675
-94.7442;-31.9928
-76.6047;-64.2785
13.7979;-99.0435
-99.65;8.35871
-32.6913;-94.5054
-99.6588;8.2533
-24.595;-96.9283
-16.6647;98.6017
-18.8021;98.2165
-98.1706;-19.0402
9.15889;99.5797
-81.8236;-57.4883
87.7069;-48.0364
43.2461;-90.1653
12.3652;99.2326
80.7245;-59.0217
-58.006;-81.4574
92.0074;-39.1744
63.143;-77.5433
95.5665;-29.4455
71.6157;69.7939
-29.4212;-95.574
77.9491;62.6413
80.9513;58.7102
-55.9881;82.8573
4.78667;-99.8854
-48.5924;87.4001
-89.6132;-44.3788
29.4149;95.576
98.7039;-16.048
-99.8686;5.12437
33.822;-94.1067
53.8054;84.291
59.1584;80.6243
-73.158;68.1756
-88.8522;45.8835
-58.1185;-81.3771
92.9447;36.8957
80.0276;-59.9632
81.3491;-58.1577
47.7364;87.8706
98.0596;19.6038
-99.0275;-13.9126
-17.0061;98.5434
-85.4728;-51.9076
37.9171;-92.5327
92.9479;-36.8875
-87.6723;-48.0996
73.2332;-68.0948
37.076;92.8729
-19.4046;-98.0992
89.7005;44.202
72.4912;-68.8841
84.4822;53.5047
-86.6433;49.9294
