0.0355544853014,-9.99993679373
0.798870546733,-9.9680392179
1.28708328032,-9.91682492684
1.32351698575,-9.91202818743
1.70617378922,-9.85337358477
2.19666855457,-9.75574944642
3.71211247501,-9.28548442317
4.00540339021,-9.1627912604
5.2256461379,-8.5259968591
5.62419232924,-8.26852227691
5.77726787024,-8.16230212351
5.89885273441,-8.07487067499
6.12105150175,-7.90776381241
6.18145109558,-7.86064007273
6.20057973089,-7.84555995457
6.2632299295,-7.79563665458
7.99460491383,-6.00718671857
8.31980940724,-5.54804212558
8.79471638259,-4.75951297401
8.83590520502,-4.68260389184
9.38934823627,-3.44095040621
9.4756962648,-3.19549374858
9.71506753806,-2.37011871664
9.98392546795,-0.566773544264
9.99907369413,-0.136107528834
9.99863649749,0.165130829926
9.95188386541,0.979799739412
9.9297358845,1.18336184834
9.62669984457,2.70677854701
9.31446363166,3.6387865085
9.27704096161,3.73316367129
9.23473683558,3.83661772628
7.61296051698,6.48404442974
7.54910895336,6.55827370657
7.04659880101,7.09545244065
6.55831025024,7.54907720597
6.20714888555,7.84036368497
6.04521954244,7.96588480231
6.04504443334,7.96601768759
4.76056631398,8.7941462559
4.49955140893,8.93051158212
4.14426511873,9.10082779892
3.87035915381,9.22064639928
3.56203502495,9.34408403649
3.08850509769,9.51110594314
2.29152999201,9.73390416512
1.42570629431,9.89784630929
1.26109059882,9.92016383441
1.22219157203,9.92503137331
0.848870026326,9.96390584452
0.0102184040623,9.99999477921
-0.695004378742,9.97581921015
-1.87288667632,9.82304919552
-1.93458784166,9.811084032
-1.97161199296,9.80371083566
-2.64018916698,9.6451750198
-3.16052316234,9.48741763286
-3.40687695103,9.40176523003
-3.68106177646,9.29783760871
-4.14845536553,9.09891851157
-4.20647886722,9.07223983036
-4.3817488496,8.98889743066
-6.09440323013,7.92831944794
-6.34036461761,7.73303152171
-7.14209190217,6.99932305734
-7.31714125323,6.81611648083
-9.18017964167,3.96538796925
-9.51917909385,3.06353217369
-9.6882851841,2.47732319076
-9.91094654701,1.3315924836
-9.89567694954,-1.44068654133
-9.82643389085,-1.8550463576
-9.77660698003,-2.10189342212
-9.71874681199,-2.35498628539
-9.70657659752,-2.40465605784
-9.23699827522,-3.83116990795
-9.2040284328,-3.90971362227
-8.9747931689,-4.41056544849
-8.81695303583,-4.71819236192
-8.58446178219,-5.12903654794
-8.57304813695,-5.14809145621
-8.29735084762,-5.58157405321
-8.27927221175,-5.60835552046
-8.17653589677,-5.75710523865
-7.49947372354,-6.61497497123
-6.81646404047,-7.31681747654
-6.51077979782,-7.59010845932
-5.81135001344,-8.13807170166
-5.2233857899,-8.52738183089
-5.18796417069,-8.54897817073
-5.12271376003,-8.58823635753
-4.92856001484,-8.7011089052
-3.43264523817,-9.39238769797
-3.4064770394,-9.40191013465
-2.64422653651,-9.64406895577
-1.21656819258,-9.9257222323
-0.731496380361,-9.97320976645
-0.703393752182,-9.97523118676
-0.474172554344,-9.98875169322
-0.357744286353,-9.99359890258
0.0355544853014,-9.99993679373
